Brand_Reg,Model_No,screensize,Screen_Tech,Avg_mode_power,Star2,Screen_Size_Inch,Advertised_Size_Int,Advertised_Size_Category
Kogan,KAQL98XQ98GSTC,247.691,LCD (LED),297.5,4,97.51614173,98,98.0 inch
Kogan,KAQL98XQ98GSTD,247.691,LCD (LED),297.5,4,97.51614173,98,98.0 inch
Kogan,KAQL98XQ98GSTE,247.691,LCD (LED),297.5,4,97.51614173,98,98.0 inch
Kogan,KAQL98XQ98GST*,247.691,LCD (LED),297.5,4,97.51614173,98,98.0 inch
Sylvox,BT24A1KEGB,60.47,LCD (LED),17.14,6,23.80708661,24,24.0 inch
Sylvox,BT24A0KEGB,60.47,LCD (LED),17.14,6,23.80708661,24,24.0 inch
Sylvox,BT24A0KOGB,60.47,LCD (LED),17.14,6,23.80708661,24,24.0 inch
Sylvox,BT24A1KOGB,60.47,LCD (LED),17.14,6,23.80708661,24,24.0 inch
Sylvox,BT24A2KOGB,60.47,LCD (LED),17.14,6,23.80708661,24,24.0 inch
Sylvox,BT24A3KOGB,60.47,LCD (LED),17.14,6,23.80708661,24,24.0 inch
Sylvox,BT24A4KOGB,60.47,LCD (LED),17.14,6,23.80708661,24,24.0 inch
Sylvox,BT24A5KOGB,60.47,LCD (LED),17.14,6,23.80708661,24,24.0 inch
Sylvox,BT24A6KOGB,60.47,LCD (LED),17.14,6,23.80708661,24,24.0 inch
Sylvox,BT24A7KOGB,60.47,LCD (LED),17.14,6,23.80708661,24,24.0 inch
Sylvox,BT24A***GB,60.47,LCD (LED),17.14,6,23.80708661,24,24.0 inch
Eko,K420FAT,105.421,LCD (LED),53.38,4,41.50433071,42,42.0 inch
Samsung Electronics,UA43DU8000W,107.987,LCD (LED),71,4,42.51456693,43,43.0 inch
Samsung Electronics,UA43DU8000S,107.987,LCD (LED),71,4,42.51456693,43,43.0 inch
Samsung Electronics,UA43DU8500S,107.987,LCD (LED),71,4,42.51456693,43,43.0 inch
Samsung Electronics,UA43DU8*00*,107.987,LCD (LED),71,4,42.51456693,43,43.0 inch
Kogan,KAQL50W94QA,125.731,LCD (LED),101.23,3.5,49.5003937,50,50.0 inch
Kogan,KAL24DH5300QA,60.47,LCD (LED),25.23,4.5,23.80708661,24,24.0 inch
Bauhn,ATV24HDW-0224,59.774,LCD,15.1,6,23.53307087,24,24.0 inch
Samsung Electronics,QA75QN90DAW,189.338,LCD (LED),157,5,74.54251969,75,75.0 inch
Samsung Electronics,QA75QN90DAS,189.338,LCD (LED),157,5,74.54251969,75,75.0 inch
Samsung Electronics,QA75QN90DA*,189.338,LCD (LED),157,5,74.54251969,75,75.0 inch
Samsung Electronics,QA85Q60DAW,214.783,LCD (LED),142,6,84.56023622,85,85.0 inch
Samsung Electronics,QA85Q60DAS,214.783,LCD (LED),142,6,84.56023622,85,85.0 inch
Samsung Electronics,QA85Q65DAW,214.783,LCD (LED),142,6,84.56023622,85,85.0 inch
Samsung Electronics,QA85Q65DAS,214.783,LCD (LED),142,6,84.56023622,85,85.0 inch
Samsung Electronics,QA85Q6*DA*,214.783,LCD (LED),142,6,84.56023622,85,85.0 inch
Samsung Electronics,QA75Q60DAW,189.338,LCD (LED),112,6,74.54251969,75,75.0 inch
Samsung Electronics,QA75Q60DAS,189.338,LCD (LED),112,6,74.54251969,75,75.0 inch
Samsung Electronics,QA75Q65DAW,189.338,LCD (LED),112,6,74.54251969,75,75.0 inch
Samsung Electronics,QA75Q65DAS,189.338,LCD (LED),112,6,74.54251969,75,75.0 inch
Samsung Electronics,QA75Q6*DA*,189.338,LCD (LED),112,6,74.54251969,75,75.0 inch
Samsung Electronics,QA65Q60DAW,163.897,LCD (LED),86,6,64.52637795,65,65.0 inch
Samsung Electronics,QA65Q60DAS,163.897,LCD (LED),86,6,64.52637795,65,65.0 inch
Samsung Electronics,QA65Q65DAW,163.897,LCD (LED),86,6,64.52637795,65,65.0 inch
Samsung Electronics,QA65Q65DAS,163.897,LCD (LED),86,6,64.52637795,65,65.0 inch
Samsung Electronics,QA65Q6*DA*,163.897,LCD (LED),86,6,64.52637795,65,65.0 inch
Samsung Electronics,QA55Q60DAW,138.783,LCD (LED),74,6,54.63897638,55,55.0 inch
Samsung Electronics,QA55Q60DAS,138.783,LCD (LED),74,6,54.63897638,55,55.0 inch
Samsung Electronics,QA55Q65DAW,138.783,LCD (LED),74,6,54.63897638,55,55.0 inch
Samsung Electronics,QA55Q65DAS,138.783,LCD (LED),74,6,54.63897638,55,55.0 inch
Samsung Electronics,QA55Q6*DA*,138.783,LCD (LED),74,6,54.63897638,55,55.0 inch
Samsung Electronics,QA50Q60DAS,125.727,LCD (LED),66,5.5,49.4988189,50,50.0 inch
Samsung Electronics,QA50Q65DAS,125.727,LCD (LED),66,5.5,49.4988189,50,50.0 inch
Samsung Electronics,QA50Q6*DAS,125.727,LCD (LED),66,5.5,49.4988189,50,50.0 inch
Samsung Electronics,QA43Q60DAS,107.987,LCD (LED),64,4.5,42.51456693,43,43.0 inch
Samsung Electronics,QA43Q65DAS,107.987,LCD (LED),64,4.5,42.51456693,43,43.0 inch
Samsung Electronics,QA43Q6*DAS,107.987,LCD (LED),64,4.5,42.51456693,43,43.0 inch
Kogan,KAQL55W94QA,138.783,LCD (LED),111.7,4,54.63897638,55,55.0 inch
Jvc,LT-50NQ7145AN,125.725,LCD,110.72,3,49.4980315,50,50.0 inch
Sony,K-50S30,125.725,LCD (LED),83.3,4.5,49.4980315,50,50.0 inch
Jvc,LT-43N5135AN,107.999,LCD,53.26,5,42.51929134,43,43.0 inch
Bauhn,ATV55UHDW-0124,138.783,LCD (LED),73.991,6,54.63897638,55,55.0 inch
Jvc,LT-55NQ7145AN,138.798,LCD,97.36,4.5,54.64488189,55,55.0 inch
Kogan,KAQL65W94QA,163.896,LCD (LED),150.64,4,64.52598425,65,65.0 inch
Kogan,KAQL75W94QA,189.34,LCD (LED),187.1,4,74.54330709,75,75.0 inch
Jvc,AV-H323115A11N,80.103,LCD,29.22,5.5,31.53661417,32,32.0 inch
Jvc,AV-H437115A11N,107.95,LCD,57.474,5,42.5,43,43.0 inch
Blaupunkt,BP400FSG9800,100.332,LCD (LED),46.5216,5,39.5007874,40,40.0 inch
Eko,K400FGT,100.332,LCD (LED),46.5216,5,39.5007874,40,40.0 inch
Bauhn,ATV40UHDW-0124,101.549,LCD (LED),51.2,5,39.97992126,40,40.0 inch
Bauhn,ATV40UHDW-0324,101.549,LCD (LED),51.2,5,39.97992126,40,40.0 inch
Bauhn,ATV40UHDW-****,101.549,LCD (LED),51.2,5,39.97992126,40,40.0 inch
Linsar,LS65UHDNF23,164.961,LCD (LED),95.92,6,64.94527559,65,65.0 inch
Linsar,LS55UHDNF23,138.783,LCD (LED),69.65,6,54.63897638,55,55.0 inch
Blaupunkt,BP320HSG9800,80.039,LCD (LED),31.626,5,31.51141732,32,32.0 inch
Jvc,LT-40N5115A11E,100.36,LCD (LED),54.48,4.5,39.51181102,40,40.0 inch
Linsar,LS50UHDNF23,127.259,LCD (LED),57.06,6,50.1019685,51,51.0 inch
Kogan,KAQL65XQ98GSTA,163.829,LCD (LED),195.5,2.5,64.4996063,65,65.0 inch
Kogan,KAQL65XQ98GSTB,163.829,LCD (LED),195.5,2.5,64.4996063,65,65.0 inch
Kogan,KAQL65XQ98GSTC,163.829,LCD (LED),195.5,2.5,64.4996063,65,65.0 inch
Kogan,KAQL65XQ98GSTD,163.829,LCD (LED),195.5,2.5,64.4996063,65,65.0 inch
Kogan,KAQL65XQ98GSTE,163.829,LCD (LED),195.5,2.5,64.4996063,65,65.0 inch
Kogan,KAQL65XQ98GST*,163.829,LCD (LED),195.5,2.5,64.4996063,65,65.0 inch
Kogan,KALED32R98VA,79.994,LCD (LED),28.86,4.5,31.49370079,32,32.0 inch
Kogan,KALED32R98VB,79.994,LCD (LED),28.86,4.5,31.49370079,32,32.0 inch
Kogan,KALED32R98VC,79.994,LCD (LED),28.86,4.5,31.49370079,32,32.0 inch
Jvc,LT-70N7145A,176.563,LCD (LED),116.74,5.5,69.51299213,70,70.0 inch
Blaupunkt,BP700USG9700,176.539,LCD,153.11,4.5,69.50354331,70,70.0 inch
Eko,K75USW2,189.34,LCD (LED),186.3,4.5,74.54330709,75,75.0 inch
Blaupunkt,BP75WOS,189.34,LCD (LED),186.3,4.5,74.54330709,75,75.0 inch
Englaon,LED27M80,68.568,LCD (LED),42.76,3,26.99527559,27,27.0 inch
Englaon,LED27X80,68.568,LCD (LED),42.76,3,26.99527559,27,27.0 inch
Englaon,27in Smart TV,68.568,LCD (LED),42.76,3,26.99527559,27,27.0 inch
Kogan,KALED40F98VA,100.36,LCD (LED),54.48,4.5,39.51181102,40,40.0 inch
Kogan,KALED40F98VB,100.36,LCD (LED),54.48,4.5,39.51181102,40,40.0 inch
Kogan,KALED40F98VC,100.36,LCD (LED),54.48,4.5,39.51181102,40,40.0 inch
Samsung Electronics,HG75CU700AW,189.338,LCD (LED),143,5.5,74.54251969,75,75.0 inch
Linsar,LS65UHDZEN,163.853,LCD,85.2,6,64.50905512,65,65.0 inch
Samsung Electronics,HG65CU700AW,163.897,LCD (LED),126,5,64.52637795,65,65.0 inch
Samsung Electronics,HG43CU700AW,107.987,LCD (LED),70,4,42.51456693,43,43.0 inch
Blaupunkt,BP750USG9700,189.34,LCD (LED),160.5,4.5,74.54330709,75,75.0 inch
Linsar,LS70UHDNF,176.592,LCD (LED),107.4,6,69.52440945,70,70.0 inch
Jvc,LT-32N3115A11N,80.103,LCD,29.22,5.5,31.53661417,32,32.0 inch
Samsung Electronics,HG55CU700AW,138.783,LCD (LED),81,5.5,54.63897638,55,55.0 inch
Samsung Electronics,HG50CU700AW,125.727,LCD (LED),80,4.5,49.4988189,50,50.0 inch
Eko,K320HATTA,80.039,LCD (LED),24.687,5,31.51141732,32,32.0 inch
Blaupunkt,BP500USG9700,125.731,LCD (LED),97.68,2.5,49.5003937,50,50.0 inch
Blaupunkt,BP420FSG9700,105.422,LCD (LED),53.38,4,41.50472441,42,42.0 inch
Prism+,Q75U,189.344,LCD (LED),165.8,4.5,74.54488189,75,75.0 inch
Eko,K65USW2,163.896,LCD,111.438,5.5,64.52598425,65,65.0 inch
Eko,K55USW2,138.783,LCD,82.242,5.5,54.63897638,55,55.0 inch
Lg,65UM662H0LC,163.897,LCD (LED),56,8,64.52637795,65,65.0 inch
Lg,55UM662H0LC,138.783,LCD (LED),49,7,54.63897638,55,55.0 inch
Lg,50UM662H0LC,125.727,LCD (LED),40,7,49.4988189,50,50.0 inch
Lg,43UM662H0LC,107.987,LCD (LED),36,7,42.51456693,43,43.0 inch
Sylvox,OT75A2KEGC,189.34,LCD (LED),306.7,2,74.54330709,75,75.0 inch
Eko,K55USWQ2,138.783,LCD,102.7,4.5,54.63897638,55,55.0 inch
Kogan,KALED50R94KA,125.812,LCD (LED),66.4,5,49.53228346,50,50.0 inch
Kogan,KALED50R94KB,125.812,LCD (LED),66.4,5,49.53228346,50,50.0 inch
Kogan,KALED50R94KC,125.812,LCD (LED),66.4,5,49.53228346,50,50.0 inch
Kogan,KALED50R94KD,125.812,LCD (LED),66.4,5,49.53228346,50,50.0 inch
Kogan,KALED50R94****,125.812,LCD (LED),66.4,5,49.53228346,50,50.0 inch
Kogan,KALED55R94KA,138.439,LCD (LED),68.9,5.5,54.50354331,55,55.0 inch
Kogan,KALED55R94KB,138.439,LCD (LED),68.9,5.5,54.50354331,55,55.0 inch
Kogan,KALED55R94KC,138.439,LCD (LED),68.9,5.5,54.50354331,55,55.0 inch
Kogan,KALED55R94KD,138.439,LCD (LED),68.9,5.5,54.50354331,55,55.0 inch
Kogan,KALED55R94****,138.439,LCD (LED),68.9,5.5,54.50354331,55,55.0 inch
Jvc,LT-55NQ7145A,138.798,LCD,126.52,3.5,54.64488189,55,55.0 inch
Kogan,KALED32R94KA,80.043,LCD (LED),31.8,5,31.51299213,32,32.0 inch
Kogan,KALED32R94KB,80.043,LCD (LED),31.8,5,31.51299213,32,32.0 inch
Kogan,KALED32R94KC,80.043,LCD (LED),31.8,5,31.51299213,32,32.0 inch
Kogan,KALED40R94KA,100.333,LCD (LED),40.7,5.5,39.5011811,40,40.0 inch
Kogan,KALED40R94KB,100.333,LCD (LED),40.7,5.5,39.5011811,40,40.0 inch
Kogan,KALED40R94KC,100.333,LCD (LED),40.7,5.5,39.5011811,40,40.0 inch
Philips,75HFL5214U/97,189.306,LCD (LED),99.7,6,74.52992126,75,75.0 inch
Blaupunkt,BP550USG98,138.798,LCD,94.96,4.5,54.64488189,55,55.0 inch
Eko,K550UGT,138.798,LCD,94.96,4.5,54.64488189,55,55.0 inch
Eko,K550UAT,138.798,LCD,110.12,4,54.64488189,55,55.0 inch
Eko,K550UATW,138.798,LCD,110.12,4,54.64488189,55,55.0 inch
Eko,K650UAT,163.878,LCD,147.21,4,64.51889764,65,65.0 inch
Eko,K650UATW,163.878,LCD,147.21,4,64.51889764,65,65.0 inch
Samsung Electronics,UA85CU7000S,214.783,LCD (LED),145,6,84.56023622,85,85.0 inch
Samsung Electronics,UA85CU7100S,214.783,LCD (LED),145,6,84.56023622,85,85.0 inch
Samsung Electronics,UA85CU7*00S,214.783,LCD (LED),145,6,84.56023622,85,85.0 inch
Jvc,AV-J987145A,249.606,LCD (LED),237.4,5.5,98.27007874,99,99.0 inch
Tcl,98C845,247.604,LCD (LED),197.4,5.5,97.48188976,98,98.0 inch
Akai,AK6522S7TZN,163.853,LCD,85.2,6,64.50905512,65,65.0 inch
Eko,K240HAT,59.796,LCD (LED),18.72,5,23.54173228,24,24.0 inch
Svision,SC32HSG,79.994,LCD (LED),28.86,5,31.49370079,32,32.0 inch
Linsar,LS86UHDNF23,217.425,LCD,169.97,6,85.6003937,86,86.0 inch
Eko,K320HAT,79.994,LCD (LED),28.86,5,31.49370079,32,32.0 inch
Hisense,58A6KAU,146.068,LCD (LED),73.72,6,57.50708661,58,58.0 inch
Hisense,70A6KAU,176.57,LCD (LED),104.78,6,69.51574803,70,70.0 inch
Hisense,85UXAU,214.783,LCD (LED),202.84,5,84.56023622,85,85.0 inch
Hisense,85UXNZ,214.783,LCD (LED),202.84,5,84.56023622,85,85.0 inch
Hisense,85UX series,214.783,LCD (LED),202.84,5,84.56023622,85,85.0 inch
Hisense,75UXAU,189.34,LCD (LED),181.25,4,74.54330709,75,75.0 inch
Hisense,75UXNZ,189.34,LCD (LED),181.25,4,74.54330709,75,75.0 inch
Hisense,75UX series,189.34,LCD (LED),181.25,4,74.54330709,75,75.0 inch
Kogan,KALED65R94KA,163.916,LCD (LED),86.9,6,64.53385827,65,65.0 inch
Kogan,KALED65R94KB,163.916,LCD (LED),86.9,6,64.53385827,65,65.0 inch
Kogan,KALED65R94KC,163.916,LCD (LED),86.9,6,64.53385827,65,65.0 inch
Kogan,KALED65R94KD,163.916,LCD (LED),86.9,6,64.53385827,65,65.0 inch
Kogan,KALED65R94K*,163.916,LCD (LED),86.9,6,64.53385827,65,65.0 inch
Eko,K240HGT,59.774,LCD,20.94,5,23.53307087,24,24.0 inch
Eko,K400FSG,100.36,LCD (LED),54.48,4.5,39.51181102,40,40.0 inch
Tcl,50C845,125.638,LCD (LED),91.4,3.5,49.46377953,50,50.0 inch
Samsung Electronics,QA65QE1CAW,163.897,LCD (LED),112,5.5,64.52637795,65,65.0 inch
Samsung Electronics,QA65QE1CAS,163.897,LCD (LED),112,5.5,64.52637795,65,65.0 inch
Samsung Electronics,QA65QE1CA*,163.897,LCD (LED),112,5.5,64.52637795,65,65.0 inch
Ffalcon,FF43U63,107.95,LCD (LED),43.6,5.5,42.5,43,43.0 inch
Ffalcon,FF75U63,189.306,LCD (LED),123.8,5.5,74.52992126,75,75.0 inch
Ffalcon,FF65U63,163.829,LCD (LED),73.5,6,64.4996063,65,65.0 inch
Bauhn,ATV40FHDG-1123,100.305,LCD (LED),40,6,39.49015748,40,40.0 inch
Jvc,AV-J323142A,80.039,LCD,39,4.5,31.51141732,32,32.0 inch
Kodak,KD65G11,163.132,LCD,94.65,6,64.22519685,65,65.0 inch
Tavice,65DF,163.84,LCD,130.03,4.5,64.50393701,65,65.0 inch
Eko,K320FGTQ,79.831,LCD,34.296,5,31.42952756,32,32.0 inch
Eko,K320****,79.831,LCD,34.296,5,31.42952756,32,32.0 inch
Eko,K320HGTLB,79.831,LCD,34.296,5,31.42952756,32,32.0 inch
Eko,K320HGTLW,79.831,LCD,34.296,5,31.42952756,32,32.0 inch
Philips,43PFT6918/79,107.95,LCD (LED),38,6,42.5,43,43.0 inch
Philips,43PUT7428/79,107.95,LCD (LED),80.8,3,42.5,43,43.0 inch
Philips,55PUT7428/79,138.798,LCD (LED),79.3,5,54.64488189,55,55.0 inch
Blaupunkt,BP240HSG9800,59.774,LCD,20.94,5,23.53307087,24,24.0 inch
Eko,K400FGTQ,100.791,LCD,50.5,5,39.68149606,40,40.0 inch
Eko,K240HSG,59.774,LCD,20.8,5,23.53307087,24,24.0 inch
Hisense,75U6KAU,189.274,LCD (LED),154.66,5,74.51732283,75,75.0 inch
Hisense,75U6KNZ,189.274,LCD (LED),154.66,5,74.51732283,75,75.0 inch
